"","Unnamed..0","tissue","endometriosis","severity","p211673_s_at","p213181_s_at","MOCS1"
"1","GSM1256653","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.05080997306784,2.94837384770594,3.99959191038689
"2","GSM1256654","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.05080997306784,2.94837384770594,3.99959191038689
"3","GSM1256655","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.05080997306784,2.94837384770594,3.99959191038689
"4","GSM1256656","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.09034523270684,3.98804447132714,4.53919485201699
"5","GSM1256657","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.05080997306784,3.888508205372,4.46965908921992
"6","GSM1256658","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.05080997306784,3.03682894236839,4.04381945771812
"7","GSM1256659","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.05080997306784,3.888508205372,4.46965908921992
"8","GSM1256660","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.09034523270684,3.08552735441942,4.08793629356313
"9","GSM1256661","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.05080997306784,2.82546307139134,3.93813652222959
"10","GSM1256662","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.09034523270684,3.888508205372,4.48942671903942
"11","GSM1256663","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.09034523270684,2.94837384770594,4.01935954020639
"12","GSM1256664","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.09034523270684,3.55242534137486,4.32138528704085
"13","GSM1256665","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.05080997306784,2.94837384770594,3.99959191038689
"14","GSM1256666","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.05080997306784,3.888508205372,4.46965908921992
"15","GSM1256667","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.05080997306784,3.34356135030033,4.19718566168408
"16","GSM1256668","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.05080997306784,2.94837384770594,3.99959191038689
"17","GSM1256669","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.05080997306784,3.49453578559842,4.27267287933313
"18","GSM1256670","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.05080997306784,3.84826934010374,4.44953965658579
"19","GSM1256671","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.09034523270684,3.66902339569897,4.3796843142029
"20","GSM1256672","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.49133429944089,6.75690971823859,6.12412200883974
"21","GSM1256673","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.09034523270684,3.92340790884878,4.50687657077781
"22","GSM1256674","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.30611030345257,7.44695478108476,6.87653254226866
"23","GSM1256675","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.05080997306784,5.36830042566686,5.20955519936735
"24","GSM1256676","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.67632549393418,6.43876321027353,6.55754435210386
"25","GSM1256677","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.13619872719609,6.96364010671893,6.54991941695751
"26","GSM1256678","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.91035935315321,6.02659162595009,5.96847548955165
"27","GSM1256679","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.77625384121048,6.11689102536796,6.44657243328922
"28","GSM1256680","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.83851415666486,6.68179618023199,6.26015516844842
"29","GSM1256681","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.82987836929527,4.88028357634362,4.85508097281945
"30","GSM1256682","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.6930597610351,6.96729669774732,6.83017822939121
"31","GSM1256683","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.10616186311201,6.50444862755758,6.30530524533479
"32","GSM1256684","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.36955728777446,6.539272161626,6.45441472470023
"33","GSM1256685","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.74225208149563,6.76752389191855,6.75488798670709
"34","GSM1256686","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.34768355736862,6.70878910826639,6.5282363328175
"35","GSM1256687","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.73003510265271,3.41007963992464,4.07005737128867
"36","GSM1256688","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.73800816935774,7.91660838268598,7.32730827602186
"37","GSM1256689","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.2939307407156,6.49012005134142,6.39202539602851
"38","GSM1256690","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.06887539472587,4.9891524662061,5.02901393046599
"39","GSM1256691","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.50997083466226,6.00840612150786,6.25918847808506
"40","GSM1256692","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.48957209779616,7.27085719414172,6.88021464596894
"41","GSM1256693","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.09034523270684,5.08707401632401,5.08870962451542
"42","GSM1256694","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.85768241122261,6.29913299617453,6.07840770369857
"43","GSM1256695","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.20141033352531,3.95787098055562,4.57964065704047
"44","GSM1256696","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.27076085502349,5.69959204328996,5.98517644915673
"45","GSM1256697","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.64906454957565,7.2655206612067,6.95729260539117
"46","GSM1256698","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.09034523270684,5.58877266428359,5.33955894849522
"47","GSM1256699","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.70323636374933,6.04135115521163,6.37229375948048
"48","GSM1256700","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.74930920747721,6.15689781242706,5.95310350995213
"49","GSM1256701","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.05080997306784,5.29214901242756,5.1714794927477
"50","GSM1256702","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",5.60130000323525,5.38307071828777,5.49218536076151
"51","GSM1256703","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.86191727347215,6.10378614650311,5.98285170998763
"52","GSM1256704","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",6.40642568358444,6.59060069576089,6.49851318967267
"53","GSM1256705","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",6.08495036298266,6.56670239876038,6.32582638087152
"54","GSM1256706","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.02438659349145,6.68913631004063,6.35676145176604
"55","GSM1256707","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",5.10185739110325,6.0185833901197,5.56022039061147
"56","GSM1256708","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",4.72866828257629,3.92472571763739,4.32669700010684
"57","GSM1256709","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.1598331707888,7.69752350002309,6.92867833540594
"58","GSM1256710","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.81797190900317,7.07672427924592,6.44734809412454
"59","GSM1256711","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.48513806662874,4.72699881100199,4.60606843881536
"60","GSM1256712","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.72866828257629,4.87099998323805,4.79983413290717
"61","GSM1256713","Early Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.08283706772611,5.57350448249779,5.32817077511195
"62","GSM1256714","Mid-Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.09034523270684,7.25415337385849,6.17224930328266
"63","GSM1256715","Mid-Secretory Endometrial tissue","Endometriosis","Minimal/Mild",5.3538044304823,6.25363303890321,5.80371873469275
"64","GSM1256716","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",5.09034523270684,4.1354126836107,4.61287895815877
"65","GSM1256717","Early Secretory Endometrial tissue","Endometriosis","Moderate/Severe",4.04136958619913,3.87522190150425,3.95829574385169
"66","GSM1256718","Proliferative Endometrial tissue","Endometriosis","Minimal/Mild",6.61540176711521,7.08083801315646,6.84811989013583
"67","GSM1256719","Proliferative Endometrial tissue","Endometriosis","Moderate/Severe",6.07573854640792,6.35158964364866,6.21366409502829
"68","GSM1256720","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.98587846237157,3.91180100017665,4.44883973127411
"69","GSM1256721","Early Secretory Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.9088372712864,4.37057180883476,4.63970454006058
"70","GSM1256722","Proliferative Endometrial tissue","Non-Endometriosis","No Uterine Pelvic Pathology",4.88720774604422,4.13700068778353,4.51210421691388
